Year	Week	CHIRPS	CMORPH	GSMAP	PERSIANN	IMERG	CCS	SM1 Mean	SM2 Mean	SM3 Mean	SM4 Mean	mean_VHI	Event	Event_PDSI
2003	26	-0.268925120772947	-0.199856670341786	-1.41386	-0.979578947368421	-0.7133	-1.54601361031519	0.192206012530748	0.207948927578088	0.219265834900379	0.200651158142303	48.2147093364651	0	0
2003	27	-0.218882850241546	-0.179636163175303	-1.31776	-0.700526315789474	-0.66952	-1.22289040114613	0.19286854865246	0.198604421959605	0.216603232510534	0.20062654130693	47.5970757486788	0	0
2003	28	-0.113743961352657	-0.178335170893054	-1.1062	-0.544842105263158	-0.6052	-1.2225393982808	0.192096768549124	0.198755147171208	0.214763611399297	0.200484683125147	47.0781796829125	0	0
2003	29	-0.136648550724638	-0.246747519294377	-1.09868	-0.533578947368421	-0.6198	-1.24912249283668	0.182527468682043	0.192770184640356	0.213132121500636	0.200295022241771	47.0435525543159	0	0
2003	30	-0.00469806763285024	-0.170606394707828	-1.05562	-0.370210526315789	-0.5451	-1.07285458452722	0.190345292342995	0.193602161260546	0.21287295114393	0.200056810794132	48.1501409277745	0	0
2003	31	-0.021280193236715	-0.19148842337376	-1.12648	-0.341578947368421	-0.60366	-1.05449856733524	0.21521092704074	0.205412044010968	0.21322792082728	0.199871345593461	49.6240223135643	0	0
2003	32	-0.0455676328502415	-0.203120176405733	-0.86156	-0.275473684210526	-0.64612	-1.07952722063037	0.196697311708462	0.200898716495691	0.212154196236772	0.199733749170388	49.6634938344099	0	0
2003	33	-0.0396376811594203	-0.245501653803749	-0.89788	-0.253684210526316	-0.66288	-1.06901146131805	0.187584931917229	0.192039302994025	0.20965787014909	0.199516421402139	49.8350146799765	0	0
2003	34	0.252596618357488	0.0865821389195149	-0.55354	0.261368421052632	-0.34108	-0.680136103151862	0.231618254662168	0.212243800625032	0.210825948865014	0.199353149756789	51.1802877275396	0	0
2003	35	0.336346618357488	0.0824145534729879	-0.57896	0.288210526315789	-0.36452	-0.644609598853868	0.254083300286325	0.242837101222551	0.218567511331082	0.199921233920114	52.9556488549618	0	0
2003	36	0.254734299516908	0.0809592061742007	-0.67462	0.125368421052632	-0.40098	-0.786715616045845	0.228421357906345	0.23020730360285	0.219564089906133	0.200566367640027	54.7650146799765	0	0
2003	37	0.266980676328502	0.111885336273429	-0.67748	0.0531578947368421	-0.34082	-0.832689828080229	0.21310617315134	0.216899865797259	0.217212190114506	0.200713996828667	56.5407105108632	0	0
2003	38	-0.0719685990338164	-0.127078280044101	-0.80994	-0.166947368421053	-0.41724	-1.00442335243553	0.22641195445937	0.217850169673945	0.21454517063414	0.200667018954243	56.7986846741045	0	0
2003	39	-0.291268115942029	-0.265325248070562	-0.92898	-0.251368421052632	-0.47294	-1.09585243553009	0.227144241161803	0.222197493332808	0.214876476653647	0.200581513909357	55.7176923076923	0	0
2003	40	-0.743085748792271	-0.490595369349504	-1.04064	-0.423052631578947	-0.53602	-1.15949856733524	0.207126438808741	0.214924213770477	0.218125921027319	0.201077755386276	54.4328772753964	0	0
2003	41	-0.703979468599034	-0.388974641675854	-0.95478	-0.292421052631579	-0.30962	-0.95698782234957	0.244682838154595	0.227307553991875	0.21863262243288	0.201009045519999	54.4456782149149	0	0
2003	42	-0.604196859903382	-0.267916207276736	-0.8196	-0.199157894736842	-0.11744	-0.867972779369627	0.251491299520135	0.242163275256808	0.224211990226151	0.201162382231227	53.578232530828	0	0
2003	43	-0.255440821256039	-0.0694266813671444	-0.55622	0.0703157894736842	0.2483	-0.703090974212034	0.290784307640711	0.276545822524657	0.236249706564836	0.202256650562797	54.4267704051674	0	0
2003	44	-0.164329710144928	-0.139294377067255	-0.5168	0.0617894736842105	0.2936	-0.732141833810888	0.27674643394892	0.273487605612919	0.242261058428611	0.204158567748964	55.8484908984146	0	0
2003	45	-0.170700483091787	-0.116791620727674	-0.48108	0.141894736842105	0.45434	-0.626454154727794	0.262055973689302	0.262301629038161	0.241237238186094	0.205264838609312	57.6244744568409	0	0
2003	46	0.242650966183575	0.0661742006615215	-0.29272	0.367157894736842	0.72912	-0.43775787965616	0.270104055205518	0.26526412060301	0.242672143804627	0.206465494270836	58.8564885496183	0	0
2003	47	0.140380434782609	0.0475413450937155	-0.3218	0.376210526315789	0.6752	-0.398818051575931	0.257591724596872	0.256788128004451	0.242078189722112	0.207599513344467	60.8573576042278	0	0
2003	48	-0.0153743961352657	-0.00857772877618523	-0.4172	0.30378947368421	0.57434	-0.445286532951289	0.222883998541902	0.238186522176821	0.238029602286529	0.208045710846782	62.1988549618321	0	0
2003	49	0.618647342995169	0.534024255788313	0.50034	0.908	1.10404	0.156479226361032	0.261086832078819	0.256561928548571	0.242584798128846	0.208378069171948	64.1889606576629	0	0
2003	50	0.589643719806763	0.561885336273429	0.53736	0.959263157894737	1.17306	0.221547277936963	0.248390912799295	0.257011578238739	0.251570074943133	0.20973415259804	66.6441984732824	0	0
2003	51	0.507844202898551	0.577684674751929	0.57214	0.949263157894737	1.18068	0.167485673352436	0.224510938699656	0.236320150682227	0.245230318658091	0.210230906765376	67.0354726952437	0	0
2003	52	0.343592995169082	0.557508269018743	0.49674	0.877157894736842	1.12466	0.214043696275072	0.215784417997474	0.227611635735814	0.239589582313685	0.21034212462604	66.4271344685849	0	0
2004	1	0.365096618357488	0.699713340683572	0.5997	0.910421052631579	1.19434	0.292184813753582	0.196879540339311	0.212775566491569	0.232862654502513	0.210185733618481	66.399271873165	0	0
2004	2	0.181678743961353	0.562998897464168	0.58806	0.817473684210526	1.09228	0.189469914040115	0.207316979525092	0.214426059461315	0.230958753766327	0.209981439981077	65.4291896652965	0	0
2004	3	0.211594202898551	0.593991179713341	0.66432	0.867473684210526	1.18676	0.241980659025788	0.20653993231481	0.212076632652816	0.230205044451266	0.209800062275359	65.4291896652965	0	0
2004	4	0.256890096618357	0.617177508269019	0.73688	0.940526315789474	1.28772	0.296934097421203	0.197626123980041	0.207738980966304	0.227856281208382	0.209565830933196	65.4291896652965	0	0
2004	5	0.262705314009662	0.687541345093716	0.83182	0.991473684210526	1.38306	0.364530802292264	0.16696719340132	0.194083510903027	0.223541903911696	0.209191055239311	64.4591074574281	0	0
2004	6	-0.110501207729469	0.388886438809261	0.62352	0.502105263157895	1.15498	0.0930587392550143	0.161590084441756	0.18683298760572	0.220653100007667	0.208749379701912	62.6173634762184	0	0
2004	7	-0.201823671497585	0.349283351708931	0.61736	0.464631578947368	1.13028	0.0344376790830946	0.151913885823209	0.179733283358673	0.216454517889138	0.20825641138213	61.2230005871991	0	0
2004	8	-0.0795289855072464	0.427309812568908	0.78936	0.702	1.22148	0.259337392550143	0.175087416451233	0.179509911646085	0.212923361700817	0.207748957068792	60.1711039342337	0	0
2004	9	-0.0268236714975845	0.442546857772878	0.83524	0.825052631578947	1.19708	0.374161891117478	0.180476590369454	0.182619285929719	0.210748067367496	0.207235101578491	59.5703112155021	0	0
2004	10	0.0992934782608696	0.526130099228225	0.9777	1.06989473684211	1.1784	0.598735673352435	0.155485395873031	0.177920566876565	0.208174389175653	0.20666088412915	58.4394715208456	0	0
