Year	Week	CHIRPS	CMORPH	GSMAP	PERSIANN	IMERG	CCS	SM1 Mean	SM2 Mean	SM3 Mean	SM4 Mean	Event	Event_PDSI
2005	24	1.06743961352657	0.602017640573319	0.92608	1.11547368421053	0.87284	1.20266833810888	0.286948211398538	0.274147655694674	0.240868561086396	0.206957322768867	0	0
2005	25	1.34789855072464	0.635821389195149	0.97064	1.11178947368421	0.9797	1.22060888252149	0.261130683725224	0.262936919884138	0.246053765878403	0.208398458824626	0	0
2005	26	1.70066425120773	0.816912899669239	1.40294	1.51515789473684	1.40262	1.65249283667622	0.264865355693781	0.264086798938218	0.247145323341509	0.20941610250622	0	0
2005	27	1.89754830917874	1.09201764057332	1.60876	1.72452631578947	1.3984	1.82281518624642	0.252414084425549	0.252331859950921	0.244631671567692	0.210101775489748	0	0
2005	28	0.816914251207729	0.789327453142227	1.14444	1.48210526315789	0.79214	1.37127507163324	0.261953458005859	0.258478862924419	0.247449541900581	0.211289217897824	0	0
2005	29	0.594009661835749	0.80787210584344	1.2439	1.65368421052632	0.81842	1.50233524355301	0.251556147291516	0.25338716621383	0.246059988223162	0.212121044604906	0	0
2005	30	0.0232669082125604	0.658147739801544	1.12578	1.40747368421053	0.60984	1.21266833810888	0.220541824604755	0.23392423332901	0.242171594528367	0.21266931705709	0	0
2005	31	-0.561660628019324	0.667772877618523	1.00152	1.22431578947368	0.5304	1.03520773638968	0.236301956499054	0.231796344141362	0.238150834105885	0.212744627264994	0	0
2005	32	-0.355519323671498	0.477331863285557	0.70468	0.891684210526316	0.14468	0.67935888252149	0.208314787146795	0.217551783639815	0.233676261319626	0.212641082842435	0	0
2005	33	-0.00266908212560387	0.463594266813671	0.65448	0.92578947368421	0.21068	0.850436962750716	0.251592373730021	0.234499451274271	0.230474431483033	0.212382825352252	0	0
2005	34	0.899462560386473	0.891863285556781	1.30396	1.468	1.03832	1.50700214899713	0.27360798018517	0.260396808777407	0.236046539820787	0.212408863332655	0	0
2005	35	0.735700483091787	0.273461962513782	0.68326	0.831473684210526	0.52308	1.13813395415473	0.253963487034898	0.256100773063007	0.240407519128612	0.212989654450544	0	0
2005	36	0.363556763285024	0.192778390297685	0.47544	0.611157894736842	0.40586	0.96595988538682	0.219781516321089	0.231746470142514	0.236378647020786	0.213222264998725	0	0
2005	37	-0.0068719806763285	0.110441014332966	0.3213	0.568631578947368	0.35654	0.829795845272206	0.215818781167182	0.221326001121672	0.231406226905881	0.213142468663199	0	0
2005	38	-0.736787439613527	-0.634950385887541	-0.6619	-0.393684210526316	-0.63488	-0.219498567335244	0.241482661505744	0.231817041438749	0.230803088189711	0.213016906396619	0	0
2005	39	-0.499027777777778	-0.316273428886439	-0.1928	-0.00252631578947368	-0.07498	0.218305873925501	0.262866882161814	0.252125168108115	0.234170820620759	0.213096152043768	0	0
2005	40	0.359275362318841	0.200242557883131	0.2942	0.623789473684211	0.51336	0.575766475644699	0.264656490795164	0.253722039491566	0.236094231419655	0.214276409095951	0	0
2005	41	1.56124396135266	0.92986769570011	1.24842	1.69642105263158	1.55952	1.44650429799427	0.306938776236469	0.294763922552158	0.257760934413931	0.216697559063988	0	0
2005	42	1.77013888888889	1.24821389195149	1.5285	1.99189473684211	1.82206	1.79844914040115	0.292997571232328	0.294718088741341	0.278665991692898	0.223899996073118	0	0
2005	43	1.72035628019324	1.34710033076075	1.3413	1.72852631578947	1.6143	1.54680873925501	0.279194254139669	0.282677369383417	0.273413603611106	0.226538942897958	0	0
2005	44	1.65429347826087	0.991708930540243	1.08214	1.52852631578947	1.25472	1.31779011461318	0.254985680467406	0.263149056447257	0.266175173747661	0.227756886535457	0	0
2005	45	0.692041062801932	0.0644873208379272	0.06716	0.507789473684211	0.2538	0.483123209169054	0.228970587968144	0.241784672782177	0.256904470965991	0.227949427243854	0	0
2005	46	0.482669082125604	0.15890848952591	-0.12016	0.264210526315789	0.07864	0.185752148997135	0.226924716166705	0.233981505326213	0.248866028690549	0.227691816974963	0	0
2005	47	0.048707729468599	-0.353076074972437	-0.77088	-0.371052631578947	-0.7016	-0.400021489971347	0.217076136680197	0.226683585604639	0.244005424298578	0.227347573084491	0	0
2005	48	-0.534776570048309	-0.320540242557883	-0.7797	-0.896105263157895	-0.87936	-0.680336676217765	0.225130769714804	0.230150567768911	0.241470073365879	0.227036441043019	0	0
2005	49	-0.522602657004831	-0.311289966923925	-0.7443	-0.704947368421053	-0.81246	-0.446876790830946	0.203552440873121	0.216746403705262	0.235839832418304	0.226648680801903	0	0
2005	50	-0.437820048309179	-0.429062844542448	-0.70104	-0.518210526315789	-0.89772	-0.429724212034384	0.1899714082219	0.208175167719302	0.230583366101993	0.226140308603644	0	0
2005	51	-0.141262077294686	-0.591631753031974	-0.67998	-0.364947368421053	-0.8769	-0.373818051575931	0.18312399582118	0.201166275195053	0.225343277225103	0.225576357958572	0	0
2005	52	0.0496497584541063	-0.760176405733186	-0.69242	-0.106736842105263	-0.38662	0.215179083094556	0.166623196889633	0.190984695535004	0.221758715859374	0.224933696729796	0	0
2006	1	0.725434782608696	-0.630110253583241	-0.56132	0.190315789473684	-0.0489	0.792417621776504	0.159585691522132	0.181679235203762	0.216285102169085	0.224143097326159	0	0
2006	2	0.903085748792271	0.0391730981256891	0.1128	0.413894736842105	0.84216	1.02368911174785	0.182882065002947	0.184393799071494	0.213352458047129	0.223440802464528	0	0
2006	3	1.16459541062802	0.321190738699008	0.54538	0.750210526315789	1.36104	1.1295558739255	0.173947887040446	0.183184688176276	0.211382263093122	0.222741252742708	0	0
2006	4	1.10699275362319	0.450882028665932	0.73828	0.946526315789474	1.23346	0.982385386819484	0.172731011220968	0.183239947895842	0.209408381842387	0.222054309009441	0	0
2006	5	0.801642512077295	0.565380374862183	0.97094	1.15168421052632	1.27986	0.881565186246418	0.160922454269063	0.180647980973996	0.208475870539011	0.221381754736815	0	0
2006	6	1.3245652173913	0.060077177508269	0.334609218436874	1.63430107526882	0.60452	1.55311692969871	0.16595453522974	0.177706410983022	0.207170326408729	0.220716326854059	0	0
2006	7	1.08207125603865	-0.20239250275634	-0.0683	1.62351648351648	0.23788	1.63217313218391	0.204973022557759	0.195387360872567	0.209569479028173	0.220181091124458	0	0
2006	8	1.00429951690821	-0.260198456449835	-0.24274	1.59786516853933	0.0484	1.63371233859397	0.174640409503156	0.188870342000495	0.208013944977553	0.219720006308385	0	0
2006	9	1.01084541062802	-0.214553472987872	-0.25114	1.22688172043011	0.06278	1.2832270773639	0.149079885373314	0.174890015548548	0.203678527575113	0.21904772692493	0	0
2006	10	0.477632850241546	-0.188434399117971	-0.26744	0.692210526315789	-0.4387	0.283434813753582	0.156183813268184	0.169514963712599	0.199828983995242	0.218341245560774	0	0
2006	11	0.42713768115942	-0.0534950385887541	-0.11958	0.664736842105263	-0.15548	0.367886819484241	0.142531084204492	0.164716941302368	0.197739665546845	0.217559672210898	0	0
2006	12	0.374196859903382	-0.137188533627343	-0.12492	0.579684210526316	-0.27558	0.28019340974212	0.139161366269698	0.159405332119819	0.194314906729777	0.216771741509438	0	0
