date	ndv	spi	anomaly_thi	milk
1988-12-01	-0.949312775929381	0.330909782715306	0.428905715460569	1742.58
1989-01-01	0.242505130825465	-0.482156606003342	0.638409894726545	1776.6
1989-02-01	0.283084160476309	-0.318851177197294	0.706700168239559	1589.1
1989-03-01	0.308974190769897	-0.980938020039134	1.25127520946	1739.45
1989-04-01	0.412844426804055	0.512424072544288	-1.046815773452	1963.17
1989-05-01	0.115352192600822	-0.338672469483436	0.446054132496105	2153.24
1989-06-01	0.0752328461870396	-0.517341131748363	-0.487702568982073	2034.29
1989-07-01	0.0132551033682169	-0.977820832632032	-0.313210907838273	1986.31
1989-08-01	-0.312160458784395	-0.249189898931164	-0.57290614696139	1859.02
1989-09-01	-0.62065996968048	-0.265517537171802	0.456795731480185	1737.89
1989-10-01	-0.457174084383896	-0.364214060014646	0.621290432695817	1750.76
1989-11-01	-0.122607563544245	-0.547706857593679	-0.720636709553722	1629.95
1989-12-01	-0.0111353332910464	-0.100015654350174	0.372721180885996	1710.76
1990-01-01	0.356645902718424	-0.671986286863223	0.586260458712659	1731.23
1990-02-01	-0.282645272679281	0.416524207609617	1.69690038697811	1537.78
1990-03-01	-0.180200968553298	-0.0765687211526663	1.21224523048138	1627.13
1990-04-01	-0.435541732082404	0.58151918957252	-0.773781450933799	1938.72
1990-05-01	0.426325622010733	-1.02736539275645	0.485555631999877	2100.3
1990-06-01	0.392470201038426	0.160881529236661	-0.550559783760507	1957.48
1990-07-01	-0.127221240773162	-0.771325386503581	-1.06175967770066	1935.21
1990-08-01	-0.366956088323301	-0.0621655354324084	0.296998906919209	1838.97
1990-09-01	-0.298221002784417	-0.309157991078047	-1.38335335518064	1728.52
1990-10-01	-0.0879152646185971	0.0390724146074352	0.51737805013558	1761.01
1990-11-01	-0.0738086692873008	0.532019179767609	-0.346677797066807	1632.63
1990-12-01	-0.183018553037651	0.133058956177705	-0.74134164404897	1684.8
1991-01-01	-0.42858923867232	0.149938413664216	0.404467509189898	2145.43
1991-02-01	-0.0274436440648225	-0.903426382744546	-1.18705130267654	1946.27
1991-03-01	-0.0592237144750966	-1.70498059899354	0.866711513948114	2243.51
1991-04-01	-0.250732717747848	-1.28314441655052	-0.907409469489052	2404.28
1991-05-01	-0.455687532867711	-1.20892821327198	-2.30078949384012	2603
1991-06-01	-0.454580531124851	0.181607126873844	-1.76428415511668	2469.21
1991-07-01	-0.405676668620083	-0.163859651846357	0.464821908221464	2346.49
1991-08-01	-0.425918093242107	-0.244519448126726	0.0755833736713474	2212.94
1991-09-01	0.167575821382784	-1.18233433270124	0.638495902256116	2054.73
1991-10-01	0.296882765929419	-1.40914519247663	-0.731729872909895	2055.31
1991-11-01	0.0409965678149037	-0.58776765272596	-0.482731917072223	1909.36
1991-12-01	-0.125449598239577	-0.415179665388505	-0.545181245686364	2018.1
1992-01-01	-0.57123706495093	-0.236384065808939	0.124976128137852	2061.05
1992-02-01	-0.868620442254751	-0.672889253933409	0.472594634295289	1942.55
1992-03-01	-0.497167249716409	0.0199882952910437	0.173187946866032	2032.86
1992-04-01	-0.46233373483538	0.531059339375058	-0.539624968117961	2248.21
1992-05-01	-0.493261935855668	-0.0490336776781601	0.736220873747518	2429.43
1992-06-01	-0.564786611915968	-0.838512083575657	0.654678702850533	2273.25
1992-07-01	-0.601158679351074	-0.852106796191446	0.188617395600185	2223.54
1992-08-01	-0.61956813566653	0.0292337498282125	0.927699727009671	2129.93
1992-09-01	-0.878208479351033	-0.22863683696758	-0.281148113580302	2047.39
1992-10-01	-0.494553855547345	0.14057860491873	-1.99540586818824	2058.3
1992-11-01	-0.0799760879299632	0.56217740702067	0.214381208418337	1926.86
1992-12-01	-0.523732159187079	0.672893512267658	-0.185820816178104	2066.68
1993-01-01	-0.391102068735618	0.667403696249201	0.751133233659132	2128.07
1993-02-01	-1.25004218554717	-0.261045539248465	-0.532961322832116	1969.71
1993-03-01	-1.44660823060743	-0.734293456732285	-0.241262690396329	2228.97
1993-04-01	-1.31901256276108	-1.59469069650951	1.03037704982561	2283.64
1993-05-01	-0.335550606971303	-1.00591949922656	0.903475073184184	2453.49
1993-06-01	-0.473405062321531	-0.1159600090239	-0.335753931910057	2280.14
1993-07-01	-0.695555759370715	0.806976006136368	-1.28151450087083	2281.07
1993-08-01	-0.700598379403704	0.522063946167325	-1.52482584894717	2177.35
1993-09-01	-0.26321168527912	1.0294963555871	-1.05996452865006	2046.54
1993-10-01	-0.118869008152229	0.636588082379022	-1.0340035494664	2041.34
1993-11-01	-0.320118297845704	0.485817166992185	-2.40870511423629	1914.01
1993-12-01	-0.794484047276648	1.15782742070056	0.369361799023655	2024.44
1994-01-01	-0.940393569586432	1.37717263162785	0.711774313583135	2101.58
1994-02-01	-0.329490703515617	1.35709135564392	-0.428794918409136	1920.54
1994-03-01	-0.596645342743476	0.83159265876427	0.78545982821635	2238.25
1994-04-01	-0.869822740090912	0.840026782230364	-0.464668437849018	2211.01
1994-05-01	-0.282829629948978	1.28939696972723	-0.351151976783249	2408.62
1994-06-01	0.215262625340873	0.499754802281064	-0.12683683952291	2259.43
1994-07-01	0.170559028515554	-0.56749159275694	1.68596978393896	2243.7
1994-08-01	0.167068589462415	-0.329822584294769	0.0957283721403929	2148.75
1994-09-01	-0.11384822404767	0.210230918889147	-0.381637097148623	2067.25
1994-10-01	-0.509420607918979	0.555760471736465	-1.01217910955357	2113.5
1994-11-01	-0.436973412762392	0.176451322374453	1.28966403154736	2004.06
1994-12-01	-0.230070526212799	-0.16561229603773	0.724271532470976	2144.85
1995-01-01	-0.338658500903738	0.790698743345775	-0.158912397960398	2219.78
1995-02-01	0.591060778243418	1.33845554912057	1.10801414152392	2069.7
1995-03-01	0.253317542991488	1.44580192386221	-0.511521394178054	2378.57
1995-04-01	-0.420632914107101	1.01280397069628	-0.314320298679041	2332.65
1995-05-01	0.92442343860272	0.651844167993366	-0.464766393979829	2531.23
1995-06-01	0.734772377837957	0.494578674936715	-1.13910251867679	2344.5
1995-07-01	0.194217963233699	-0.0731125859386216	1.14132404931713	2323.96
1995-08-01	-0.296187321901071	-0.308663052271349	0.37357752046808	2247.76
1995-09-01	-0.459487503461952	0.0658722279143402	-0.744479529295528	2112.93
1995-10-01	-0.373723912596082	-0.357500931203551	1.40349311312325	2135.58
1995-11-01	-0.263162289903972	-0.259042001945915	-0.852350798682876	1988.45
1995-12-01	0.342522022455369	-1.81997641909915	-1.74012548425214	2089.08
1996-01-01	-0.598149478312046	-2.06376218689431	-1.22475329706789	2165.29
1996-02-01	0.337286334423742	-1.7819122369042	-1.14653475594142	2073.78
1996-03-01	0.321420768852642	-2.31600665496072	-1.64558934756163	2313.11
1996-04-01	0.0183706945283506	-1.56441692848621	0.046106490645717	2322.7
1996-05-01	-0.438812342484722	-1.18401439919489	-1.30375193115363	2485.33
1996-06-01	-0.621326890509491	-0.925258286470822	-0.311126699451927	2366.3
1996-07-01	-0.857605765600579	-0.037158182628463	-1.45181186348274	2416.03
1996-08-01	-0.229500200888706	0.0675098901284142	-0.385830855460699	2304.9
1996-09-01	0.207778649524588	0.2640977664918	-1.9279476898441	2170.83
1996-10-01	0.129539309861567	0.418317374644401	-0.218203658195442	2170.34
1996-11-01	0.109824579860839	0.493701237752779	-0.249324755723827	2046.32
1996-12-01	0.262334571100258	0.112310755592527	-1.8040755224236	2156.1
1997-01-01	-0.0317665681015404	-1.42070835806204	-1.14209985023207	2204.81
1997-02-01	0.10820799273422	-0.957808252416826	1.03175796491383	2031.11
1997-03-01	-0.362358257160381	-0.344289336942352	0.669629037656497	2259.65
1997-04-01	-0.231949838909548	0.550870031076702	-1.23254949363746	2317.31
1997-05-01	0.423404392687547	-0.160584801926179	-0.246640527449752	2509.11
1997-06-01	0.744016985902845	0.156784293987755	-0.176451566855825	2411.83
1997-07-01	0.668242445672425	0.588538535342253	-0.586799422864782	2401.55
1997-08-01	0.224537044119753	0.347471804596187	1.55081713642959	2270.66
1997-09-01	0.0472627382493528	-0.569108395212196	0.0585783828272297	2159.58
1997-10-01	0.166680027088935	-1.30216843592062	-1.0212560326858	2177.85
1997-11-01	0.182393323699767	-1.31748075903324	-0.513238718503408	2058.08
1997-12-01	0.32052534291903	-0.246665198506002	-0.0773632499780962	2184.94
1998-01-01	0.183598287176926	-0.170486978388946	0.673211646244954	2242.51
1998-02-01	0.235420697641199	-0.433496469619524	1.14816658646994	2012.63
1998-03-01	0.288360833106818	-0.335591087529254	0.29332359525744	2191.83
1998-04-01	-0.0212057325480793	0.353318320909424	-0.0292310020563538	2348.65
1998-05-01	0.57160690844246	0.476182368984696	0.558068722861525	2512.67
1998-06-01	0.657239042178403	0.613085951706774	0.308150777223542	2366.89
1998-07-01	0.279747937011879	0.00681068278790116	-1.07470290171346	2345.48
1998-08-01	0.25378015244474	0.211756252904183	-0.768884450950174	2274.69
1998-09-01	0.476721657545678	0.548985773758429	-0.342361589588826	2140.66
1998-10-01	0.604860010920675	1.70987611684753	-0.714113147222119	2141.98
1998-11-01	0.23145787559836	1.93678810538791	-1.92419308359329	2026.47
1998-12-01	0.0431401880596516	1.43995695555013	-0.416317734639152	2147.98
1999-01-01	-0.0104629410938783	-0.125971441285764	0.69303966192921	2221.69
1999-02-01	-0.559737688985258	0.130452562356167	-0.439821728035601	2016.87
1999-03-01	-1.07979171684675	0.60281539863901	0.365213425988759	2253.6
1999-04-01	-1.05835650478857	0.777827588912756	0.04842620567586	2316.42
1999-05-01	0.0368999796683607	0.339176852609635	0.376792231717602	2472.43
1999-06-01	-0.0165948643914431	0.289289364393848	-0.563516859327115	2341.31
1999-07-01	-0.193293883406582	-0.233440329763941	0.489537877680035	2334.43
1999-08-01	0.00281382947595734	-0.186711213314342	-0.40999660284885	2268.22
1999-09-01	0.179374045694589	-0.38239348046953	1.95658388861923	2136.96
1999-10-01	0.0257438215712406	-0.465955272222626	-0.357687339455232	2168.81
1999-11-01	-0.333964171949033	-0.705946818604256	-0.764626594977529	2063.38
1999-12-01	-0.337711592780992	0.237413450747314	-0.0115880273559662	2188.98
2000-01-01	-0.765828720897182	0.403069288907932	-0.00328073671621099	2258.39
2000-02-01	-1.5438121510599	1.13441779776464	0.831680776117201	2136.51
2000-03-01	-1.28277050469522	1.06362594165596	0.153755437675378	2274.94
2000-04-01	-0.875701779292395	1.01952549717684	0.853048004546517	2303.43
2000-05-01	-0.252379593173056	0.514921721744642	0.962598935817143	2428.18
2000-06-01	-0.105553528515774	-0.865667647930355	0.512766926322731	2316.45
2000-07-01	-0.411419937453585	0.195159757865007	-1.81583135942817	2338.96
2000-08-01	-0.365585651019391	0.0963303659305848	-0.0654910972126568	2251.36
2000-09-01	-0.0693214510780914	0.698782688771636	0.051141720895839	2152.25
2000-10-01	-0.221029281646197	0.172439688908829	0.609303221181356	2192.02
2000-11-01	-0.617294177783399	0.192161262411074	0.779090539149239	2102.23
2000-12-01	-1.17537274056425	-0.511209293407806	0.550099461086387	2229.59
2001-01-01	-0.36429062208062	-0.6869394820095	0.0159220193306301	2272.82
2001-02-01	0.0700778684959832	-0.254854083756984	0.395982169648321	2067.8
2001-03-01	0.291109539175082	0.899341147198642	-0.368467344005748	2293.92
2001-04-01	0.416397744063447	1.33789565879082	-1.06171523864341	2284.22
2001-05-01	0.49744976782875	0.773031425608621	0.7510082923027	2453.16
2001-06-01	0.771101626190075	0.25657233697024	-1.12675096076694	2352.53
2001-07-01	0.691909984198653	-0.520611797037378	0.223202272683458	2349.03
2001-08-01	0.305594719157935	0.0526046895263855	0.70505649550768	2257.51
2001-09-01	0.138499614069588	0.830262948699891	-1.40649619888839	2137.19
2001-10-01	0.100029175289268	0.895235655798844	1.84467616452567	2162.27
2001-11-01	0.0722874420903143	1.12405776794866	-0.639164511039342	2073.62
2001-12-01	0.0371151466013433	0.294625330431106	-1.04812103877389	2178.5
2002-01-01	-0.236806898044465	0.179480990773059	0.285105256715867	2232.35
2002-02-01	0.333304383082908	1.11412027035896	1.38830367205047	2065.59
2002-03-01	0.345976324401845	0.781945836796366	0.542152245172887	2309.47
2002-04-01	-0.00192986824108767	1.07930173875235	-0.36323561976888	2299.36
2002-05-01	-0.05757838459756	0.291109609306013	0.421004129100797	2424.53
2002-06-01	0.044155992408791	0.217016508844784	0.861279294920923	2278.98
2002-07-01	0.0766453542409264	0.585386348847869	-0.232202744462353	2307.85
2002-08-01	-0.0263355834123848	0.859670203773384	0.936834452495957	2194.12
2002-09-01	0.125229291938012	0.823768823742084	-0.35458165758712	2092.32
2002-10-01	0.0479183105592462	1.0697795497925	-0.856919546851684	2132.99
2002-11-01	-0.0444094289401123	1.13992526232632	0.285766031010823	2068.36
2002-12-01	-0.00783063708226881	1.3820975048329	-0.843971765193619	2214.85
2003-01-01	-0.220300798870581	0.828008887417019	-0.50267491378656	2283.12
2003-02-01	0.0926791704065787	-0.777693042175949	-0.705980124975622	2105.01
2003-03-01	0.287899921507977	-1.32360457415505	0.713886542595675	2387.62
2003-04-01	0.409995539536767	-1.76144085689024	0.128623975355551	2333.7
2003-05-01	0.553143167702453	-0.911934381831128	0.672739285535021	2478.9
2003-06-01	0.392459053721695	-1.0393450146566	2.02767628893153	2327.76
2003-07-01	0.120227168464088	-1.00895249967196	0.564405114609686	2354.03
2003-08-01	-0.112297852740581	-1.91921236119092	1.79699900527314	2270.1
2003-09-01	-0.11992500343353	-1.32286008583483	0.165841654687347	2187.87
2003-10-01	-0.169893842708999	-1.00375335993817	-2.17024981523716	2218.97
2003-11-01	-0.388624871270484	-0.580753125121417	0.77207854199953	2120.61
2003-12-01	-0.409680409328089	-0.892548836068861	0.0949332363608214	2252.71
2004-01-01	-0.224661213986551	-0.175929800771143	-0.389603913970376	2291.78
2004-02-01	-0.0458850472465256	0.402374725824991	0.452350227410153	2156.06
2004-03-01	-0.238105407640846	0.396721880604127	-0.0748616267957715	2277.12
2004-04-01	0.330183015102551	-0.335685240539588	0.498609430261471	2317.94
2004-05-01	0.388742883001793	-0.459635741087626	-0.855149764402426	2437.04
2004-06-01	-0.0350373292361231	-0.155472404111273	-0.442309544898174	2295.76
2004-07-01	0.112838050722723	0.337197765791673	-0.790657214701466	2307.82
2004-08-01	0.25176439625802	0.367790121246949	0.603594705639867	2253.51
2004-09-01	0.22372915974263	0.276126672035294	0.219466118904932	2169.52
2004-10-01	0.285201816698783	-0.280108702228246	0.382103239560076	2208.68
2004-11-01	0.291326909057909	-0.131088840403657	-0.376559635124632	2132.47
2004-12-01	0.327651612651414	-0.497901780764763	-0.36186238522651	2265.13
2005-01-01	-0.214060328724427	-0.251775912886945	0.452620038419488	2336.65
2005-02-01	0.190246172578279	-0.127755950250808	-0.785555756746105	2118.98
2005-03-01	0.565540208983955	0.128069533908595	-0.304751589280938	2339.9
2005-04-01	0.818726504022241	0.132106636625845	0.534887961575787	2372.61
2005-05-01	0.23437640920725	0.136813798283205	-0.0886538178954948	2486.56
2005-06-01	-0.283293314860643	-0.142737051442563	0.267922274094453	2363.23
2005-07-01	-0.449335450700759	0.0581305162210182	0.0234992133755076	2330.41
2005-08-01	0.0560110812538452	-0.0227441262537899	-1.36890819155842	2295.5
2005-09-01	0.50882859910736	0.208781746763399	0.842189475160798	2179.79
2005-10-01	0.482788338732489	-0.544789993915817	1.03191655083964	2190.54
2005-11-01	0.378767220859696	-0.887824160365895	-0.304998238020768	2103.21
2005-12-01	0.133887335158044	-0.833954383996918	-0.647172887559902	2194
2006-01-01	-0.206368904055015	-1.32463037046878	-0.916761058971422	2247.79
2006-02-01	0.779748007011332	-0.849692534955511	-0.611258841530069	2049.11
2006-03-01	0.989003744540793	-0.272951049766902	-1.4957836898502	2269.56
2006-04-01	0.930733174568035	0.797857297960279	-0.369724499192325	2284.76
2006-05-01	0.176004443038079	1.02037463751275	0.12739530645039	2425.36
2006-06-01	-0.159119291303355	0.196273069891927	0.578512601281928	2312.31
2006-07-01	-0.248899435232812	-0.904880396021336	2.16336434239399	2307.01
2006-08-01	-0.0743965095135729	-0.231846050239526	-1.52818253633723	2259.99
2006-09-01	0.111475461287861	-0.359539163572786	2.01157214433928	2138.04
2006-10-01	-0.0639166234433298	0.270310844039066	1.65916104263788	2192.98
2006-11-01	-0.103659063158513	-0.725225861356837	1.3471604923212	2107.76
2006-12-01	0.404501915534528	-0.557892054539705	1.20497144824959	2226.55
2007-01-01	-0.0209785465937757	0.257152839042323	1.41642328352608	2330.68
2007-02-01	0.156440465151029	0.776893279337216	0.84827852472063	2136.39
2007-03-01	0.260246587987763	1.25163941800892	0.981148632555122	2392.5
2007-04-01	0.29386341726116	-0.0228536179392328	1.92003333794886	2355.03
2007-05-01	1.1091296551414	0.297244459170638	0.765069708312434	2445.88
2007-06-01	1.10334605970583	0.770441868395856	1.05318694669195	2307.49
2007-07-01	0.877628640008025	1.78306221649995	-0.469003980339473	2320.83
2007-08-01	0.697081065351747	1.3072373538609	-0.531798379830106	2266.01
2007-09-01	0.266427925254516	1.15736904505707	-0.751585745431071	2150.8
2007-10-01	0.0244331189926677	0.140464194267262	-0.753858405868417	2201
2007-11-01	0.0208577312895972	0.184302438084022	-0.684855313667005	2127.65
2007-12-01	-0.120649834685592	-0.453705760628208	-0.00688256080655599	2286.48
2008-01-01	-0.18823702653048	0.356894208776082	1.09040610716735	2381.17
2008-02-01	0.0578009774123502	-0.25266606434564	1.05059320611461	2273.23
2008-03-01	-0.0226835666751757	0.572615397638659	-0.0695610510316266	2423.89
2008-04-01	0.15426463299214	0.949114333514955	-0.659072577594259	2341.24
2008-05-01	0.40111404816994	0.68748859224646	0.984389668549018	2336.8
2008-06-01	0.5528734742005	-0.463759361769806	0.702821355387667	2147.29
2008-07-01	0.539195695578724	-0.946618324228577	0.0144525892187284	2358.69
2008-08-01	0.310006281272349	-0.0496055379395836	-0.142550513405307	2287.76
2008-09-01	-0.238255657116304	0.212409788093558	-0.831719271791648	2185.64
2008-10-01	-0.0593558388958847	0.414278278039039	-0.278319349118053	2235.93
2008-11-01	0.378868049874489	-0.0658234294752312	0.12572272837336	2174.68
2008-12-01	0.284500713496748	-0.52940886275642	-0.495568171816535	2319.29
2009-01-01	-0.249318666953706	-1.58943924238038	-0.851507842794872	2403.21
2009-02-01	0.346011848205252	-0.670122370752121	-0.395864633951632	2225.41
2009-03-01	0.829911596044743	0.200140783854615	-0.137022280389859	2493.35
2009-04-01	0.872432099867376	0.331157240971086	2.02281827262134	2443.93
2009-05-01	-0.239012852982727	0.0208391664099441	0.440224784936356	2538.27
2009-06-01	-0.00312186090388533	-0.0681239159242146	-0.671183072249013	2408.48
2009-07-01	0.0309595544979057	0.627975427575593	0.0250498853949627	2408
2009-08-01	0.00123531718969444	0.129868783396	0.702837620859471	2355.11
2009-09-01	0.296237124073686	-0.463259681217442	0.60583058487762	2208.46
2009-10-01	0.227789330776873	-0.621519065516252	-0.919278541776354	2254.99
2009-11-01	0.294785156142924	0.470527967028483	1.51646335229927	2182.52
2009-12-01	0.212564752455695	1.16304841891352	-0.83564855813831	2326.38
2010-01-01	-0.100901450738037	0.536387847062359	-1.75973718573893	2381.25
2010-02-01	0.73196113855705	0.106251471017649	-0.652025112953845	2186.35
2010-03-01	0.65515425011946	-0.217399981840592	-0.00131672638580003	2472.14
2010-04-01	0.525495680641722	-0.386874628435681	0.287231653167922	2451.15
2010-05-01	0.283569033518936	0.0331900518999458	-1.62173589861301	2575.78
2010-06-01	0.18442960440668	-0.664896049442478	0.308305303382451	2464.51
2010-07-01	0.327006838918709	-0.224838146761242	1.32191900129508	2465.4
2010-08-01	0.260140205558855	0.691059972575998	-0.62728446440558	2437.1
2010-09-01	0.20680051717169	1.3885626513357	-0.884152799209288	2302.16
2010-10-01	0.312874057762339	1.35437787964595	-0.791731151996365	2328.15
2010-11-01	0.623884316505582	0.709504375989663	-0.121150161464214	2241.4
2010-12-01	0.786192705531104	0.740321178187118	-2.73471401723344	2353.68
2011-01-01	-0.126804802528844	1.06831009611718	0.00349442586084642	2448.6
2011-02-01	0.396148450278181	0.0341794680224423	-0.068251861768417	2252.92
2011-03-01	0.428901238911556	-1.39792524528569	0.573373191213923	2535.79
2011-04-01	0.5177365175085	-2.23835567886795	1.91753121260948	2509.64
2011-05-01	0.361042036875116	-2.94018655239551	0.62174422227954	2615.98
2011-06-01	0.337430823560818	-0.974535672360013	0.455276149554029	2509.69
2011-07-01	0.364466827665059	0.295445114424672	-1.17638914617287	2561.93
2011-08-01	0.472587241397626	1.06700739321798	0.0986462104208634	2477.12
2011-09-01	0.398693062241584	0.799297576188431	0.916540828745271	2345.4
2011-10-01	0.342031445678775	0.0808415884865339	0.0189558618191136	2365.39
2011-11-01	0.405949801050486	-1.5345558103215	0.19049533948185	2281.28
2011-12-01	0.415894250345776	-0.275299112113339	0.746981151072637	2435.61
2012-01-01	-0.0436955135991218	0.718556856136184	0.37497495956337	2515.29
2012-02-01	0.312497855467717	1.19950762884717	-1.32763951812402	2348.68
2012-03-01	0.627356915023869	-0.47374598610939	1.32363753108801	2584.94
2012-04-01	0.813841236677642	-1.39988640844745	-0.212654815960324	2540.62
2012-05-01	0.310304944373484	-1.36816198000628	0.794673224046712	2672.62
2012-06-01	-0.101972577222058	0.109708152045291	-0.266112115483745	2555.72
2012-07-01	0.23019109842558	0.46745086027859	-0.381786673936675	2554.55
2012-08-01	0.51367728877989	0.527432545652509	0.513621806264293	2461.25
