"","ISO","X","Y"
"656","DOM","-69.955539031","19.211644176"
"657","DOM","-69.882782362","19.211644176"
"658","DOM","-69.810025693","19.211644176"
"659","DOM","-69.737269024","19.211644176"
"660","DOM","-69.664512355","19.211644176"
"661","DOM","-69.591755686","19.211644176"
"662","DOM","-69.518999017","19.211644176"
"663","DOM","-69.446242348","19.211644176"
"664","DOM","-69.373485679","19.211644176"
"665","DOM","-69.30072901","19.211644176"
"666","DOM","-69.227972341","19.211644176"
"667","DOM","-69.155215672","19.211644176"
"668","DOM","-71.774455756","19.284415553"
"669","DOM","-71.701699087","19.284415553"
"670","DOM","-71.6289424180001","19.284415553"
"671","DOM","-71.556185749","19.284415553"
"672","DOM","-71.4834290800001","19.284415553"
"673","DOM","-71.410672411","19.284415553"
"674","DOM","-71.337915742","19.284415553"
"675","DOM","-71.265159073","19.284415553"
"676","DOM","-71.192402404","19.284415553"
"677","DOM","-71.119645735","19.284415553"
"678","DOM","-71.046889066","19.284415553"
"679","DOM","-70.974132397","19.284415553"
"680","DOM","-70.901375728","19.284415553"
"681","DOM","-70.828619059","19.284415553"
"682","DOM","-70.75586239","19.284415553"
"683","DOM","-70.683105721","19.284415553"
"684","DOM","-70.610349052","19.284415553"
"685","DOM","-70.537592383","19.284415553"
"686","DOM","-70.464835714","19.284415553"
"687","DOM","-70.392079045","19.284415553"
"688","DOM","-70.319322376","19.284415553"
"689","DOM","-70.246565707","19.284415553"
"690","DOM","-70.173809038","19.284415553"
"691","DOM","-70.101052369","19.284415553"
"692","DOM","-70.0282957","19.284415553"
"693","DOM","-69.955539031","19.284415553"
"694","DOM","-69.882782362","19.284415553"
"695","DOM","-69.810025693","19.284415553"
"696","DOM","-69.737269024","19.284415553"
"697","DOM","-69.664512355","19.284415553"
"698","DOM","-69.591755686","19.284415553"
"699","DOM","-69.518999017","19.284415553"
"700","DOM","-69.446242348","19.284415553"
"701","DOM","-69.373485679","19.284415553"
"702","DOM","-69.30072901","19.284415553"
"703","DOM","-69.227972341","19.284415553"
"704","DOM","-69.155215672","19.284415553"
"705","DOM","-71.774455756","19.35718693"
"706","DOM","-71.701699087","19.35718693"
"707","DOM","-71.6289424180001","19.35718693"
"708","DOM","-71.556185749","19.35718693"
"709","DOM","-71.4834290800001","19.35718693"
"710","DOM","-71.410672411","19.35718693"
"711","DOM","-71.337915742","19.35718693"
"712","DOM","-71.265159073","19.35718693"
"713","DOM","-71.192402404","19.35718693"
"714","DOM","-71.119645735","19.35718693"
"715","DOM","-71.046889066","19.35718693"
"716","DOM","-70.974132397","19.35718693"
"717","DOM","-70.901375728","19.35718693"
"718","DOM","-70.828619059","19.35718693"
"719","DOM","-70.75586239","19.35718693"
"720","DOM","-70.683105721","19.35718693"
"721","DOM","-70.610349052","19.35718693"
"722","DOM","-70.537592383","19.35718693"
"723","DOM","-70.464835714","19.35718693"
"724","DOM","-70.392079045","19.35718693"
"725","DOM","-70.319322376","19.35718693"
"726","DOM","-70.246565707","19.35718693"
"727","DOM","-70.173809038","19.35718693"
"728","DOM","-70.101052369","19.35718693"
"729","DOM","-70.0282957","19.35718693"
"730","DOM","-69.955539031","19.35718693"
"731","DOM","-69.882782362","19.35718693"
"732","DOM","-69.810025693","19.35718693"
"733","DOM","-69.591755686","19.35718693"
"734","DOM","-69.518999017","19.35718693"
"735","DOM","-69.446242348","19.35718693"
"736","DOM","-69.30072901","19.35718693"
"737","DOM","-69.227972341","19.35718693"
"738","DOM","-71.701699087","19.429958307"
"739","DOM","-71.628942418","19.429958307"
"740","DOM","-71.556185749","19.429958307"
"741","DOM","-71.48342908","19.429958307"
"742","DOM","-71.410672411","19.429958307"
"743","DOM","-71.337915742","19.429958307"
"744","DOM","-71.265159073","19.429958307"
"745","DOM","-71.192402404","19.429958307"
"746","DOM","-71.119645735","19.429958307"
"747","DOM","-71.046889066","19.429958307"
"748","DOM","-70.974132397","19.429958307"
"749","DOM","-70.901375728","19.429958307"
"750","DOM","-70.828619059","19.429958307"
"751","DOM","-70.75586239","19.429958307"
"752","DOM","-70.683105721","19.429958307"
"753","DOM","-70.610349052","19.429958307"
"754","DOM","-70.537592383","19.429958307"
"755","DOM","-70.464835714","19.429958307"
"756","DOM","-70.392079045","19.429958307"
"757","DOM","-70.319322376","19.429958307"
"758","DOM","-70.246565707","19.429958307"
"759","DOM","-70.173809038","19.429958307"
"760","DOM","-70.101052369","19.429958307"
"761","DOM","-70.0282957","19.429958307"
"762","DOM","-69.955539031","19.429958307"
"763","DOM","-69.882782362","19.429958307"
"764","DOM","-71.701699087","19.502729684"
"765","DOM","-71.6289424180001","19.502729684"
"766","DOM","-71.556185749","19.502729684"
"767","DOM","-71.4834290800001","19.502729684"
"768","DOM","-71.410672411","19.502729684"
"769","DOM","-71.337915742","19.502729684"
"770","DOM","-71.265159073","19.502729684"
"771","DOM","-71.192402404","19.502729684"
"772","DOM","-71.119645735","19.502729684"
"773","DOM","-71.046889066","19.502729684"
"774","DOM","-70.974132397","19.502729684"
"775","DOM","-70.901375728","19.502729684"
"776","DOM","-70.828619059","19.502729684"
"777","DOM","-70.75586239","19.502729684"
"778","DOM","-70.683105721","19.502729684"
"779","DOM","-70.610349052","19.502729684"
"780","DOM","-70.537592383","19.502729684"
"781","DOM","-70.464835714","19.502729684"
"782","DOM","-70.392079045","19.502729684"
"783","DOM","-70.319322376","19.502729684"
"784","DOM","-70.246565707","19.502729684"
"785","DOM","-70.173809038","19.502729684"
"786","DOM","-70.101052369","19.502729684"
"787","DOM","-70.0282957","19.502729684"
"788","DOM","-69.955539031","19.502729684"
"789","DOM","-69.882782362","19.502729684"
"790","DOM","-71.774455756","19.575501061"
"791","DOM","-71.701699087","19.575501061"
"792","DOM","-71.6289424180001","19.575501061"
"793","DOM","-71.556185749","19.575501061"
"794","DOM","-71.4834290800001","19.575501061"
"795","DOM","-71.410672411","19.575501061"
"796","DOM","-71.337915742","19.575501061"
"797","DOM","-71.265159073","19.575501061"
"798","DOM","-71.192402404","19.575501061"
"799","DOM","-71.119645735","19.575501061"
"800","DOM","-71.046889066","19.575501061"
"801","DOM","-70.974132397","19.575501061"
"802","DOM","-70.901375728","19.575501061"
"803","DOM","-70.828619059","19.575501061"
"804","DOM","-70.75586239","19.575501061"
"805","DOM","-70.683105721","19.575501061"
"806","DOM","-70.610349052","19.575501061"
"807","DOM","-70.537592383","19.575501061"
"808","DOM","-70.464835714","19.575501061"
"809","DOM","-70.392079045","19.575501061"
"810","DOM","-70.319322376","19.575501061"
"811","DOM","-70.246565707","19.575501061"
"812","DOM","-70.173809038","19.575501061"
"813","DOM","-70.101052369","19.575501061"
"814","DOM","-70.0282957","19.575501061"
"815","DOM","-69.955539031","19.575501061"
"816","DOM","-69.882782362","19.575501061"
"817","DOM","-71.774455756","19.648272438"
"818","DOM","-71.701699087","19.648272438"
"819","DOM","-71.628942418","19.648272438"
"820","DOM","-71.556185749","19.648272438"
"821","DOM","-71.48342908","19.648272438"
"822","DOM","-71.410672411","19.648272438"
"823","DOM","-71.337915742","19.648272438"
"824","DOM","-71.265159073","19.648272438"
"825","DOM","-71.192402404","19.648272438"
"826","DOM","-71.119645735","19.648272438"
"827","DOM","-71.046889066","19.648272438"
"828","DOM","-70.974132397","19.648272438"
"829","DOM","-70.901375728","19.648272438"
"830","DOM","-70.828619059","19.648272438"
"831","DOM","-70.75586239","19.648272438"
"832","DOM","-70.683105721","19.648272438"
"833","DOM","-70.610349052","19.648272438"
"834","DOM","-70.537592383","19.648272438"
"835","DOM","-70.464835714","19.648272438"
"836","DOM","-70.392079045","19.648272438"
"837","DOM","-70.319322376","19.648272438"
"838","DOM","-70.246565707","19.648272438"
"839","DOM","-70.173809038","19.648272438"
"840","DOM","-70.101052369","19.648272438"
"841","DOM","-70.0282957","19.648272438"
"842","DOM","-69.955539031","19.648272438"
"843","DOM","-69.882782362","19.648272438"
"844","DOM","-71.774455756","19.721043815"
"845","DOM","-71.701699087","19.721043815"
"846","DOM","-71.6289424180001","19.721043815"
"847","DOM","-71.556185749","19.721043815"
"848","DOM","-71.4834290800001","19.721043815"
"849","DOM","-71.410672411","19.721043815"
"850","DOM","-71.337915742","19.721043815"
"851","DOM","-71.265159073","19.721043815"
"852","DOM","-71.192402404","19.721043815"
"853","DOM","-71.119645735","19.721043815"
"854","DOM","-71.046889066","19.721043815"
"855","DOM","-70.974132397","19.721043815"
"856","DOM","-70.901375728","19.721043815"
"857","DOM","-70.828619059","19.721043815"
"858","DOM","-70.75586239","19.721043815"
"859","DOM","-70.683105721","19.721043815"
"860","DOM","-70.610349052","19.721043815"
"861","DOM","-70.537592383","19.721043815"
"862","DOM","-70.464835714","19.721043815"
"863","DOM","-70.392079045","19.721043815"
"864","DOM","-70.319322376","19.721043815"
"865","DOM","-71.774455756","19.793815192"
"866","DOM","-71.701699087","19.793815192"
"867","DOM","-71.6289424180001","19.793815192"
"868","DOM","-71.556185749","19.793815192"
"869","DOM","-71.4834290800001","19.793815192"
"870","DOM","-71.410672411","19.793815192"
"871","DOM","-71.337915742","19.793815192"
"872","DOM","-71.265159073","19.793815192"
"873","DOM","-71.192402404","19.793815192"
"874","DOM","-71.119645735","19.793815192"
"875","DOM","-71.046889066","19.793815192"
"876","DOM","-70.974132397","19.793815192"
"877","DOM","-70.901375728","19.793815192"
"878","DOM","-70.828619059","19.793815192"
"879","DOM","-70.75586239","19.793815192"
"880","DOM","-70.683105721","19.793815192"
"881","DOM","-70.610349052","19.793815192"
"882","DOM","-70.537592383","19.793815192"
"883","DOM","-70.464835714","19.793815192"
"884","DOM","-70.392079045","19.793815192"
"885","DOM","-71.847212425","19.866586569"
"886","DOM","-71.774455756","19.866586569"
"887","DOM","-71.701699087","19.866586569"
"888","DOM","-71.628942418","19.866586569"
"889","DOM","-71.556185749","19.866586569"
"890","DOM","-71.48342908","19.866586569"
"891","DOM","-71.410672411","19.866586569"
"892","DOM","-71.337915742","19.866586569"
"893","DOM","-71.265159073","19.866586569"
"894","DOM","-71.192402404","19.866586569"
"895","DOM","-71.119645735","19.866586569"
"896","DOM","-71.046889066","19.866586569"
"897","DOM","-70.974132397","19.866586569"
"898","DOM","-70.901375728","19.866586569"
"899","DOM","-70.828619059","19.866586569"
"900","DOM","-70.75586239","19.866586569"
"901","DOM","-71.6289424180001","19.939357946"
"902","DOM","-71.556185749","19.939357946"
"903","DOM","-71.4834290800001","19.939357946"
"904","DOM","-71.046889066","19.939357946"
"905","DOM","-70.974132397","19.939357946"
"906","DOM","-70.901375728","19.939357946"
"907","DOM","-70.828619059","19.939357946"
